time,x,y,v,w,traffic,enc_r,enc_l,laser
124.51937484741211,-0.00044066791263142036,0.07897759240269736,0.0795494973076189,0.006598388128488786,UNKNOWN,1.4043374061584473,1.0531569719314575,5.0
124.53757762908936,-0.00044378305766927344,0.07796735454130112,0.0795494973076189,0.006598388128488786,UNKNOWN,1.7480889558792114,1.3983441591262817,5.0
124.54153752326965,-0.0004452655735939643,0.07717438450026491,0.0795494973076189,0.006598388128488786,UNKNOWN,1.4020360708236694,1.7523854970932007,5.0
124.55930256843567,-0.0004481981181130535,0.07613510592527406,0.0795494973076189,0.006598388128488786,UNKNOWN,1.3984711170196533,1.3983441591262817,5.0
124.56034827232361,-0.000450199130379975,0.07542582934944343,0.0795494973076189,0.006598388128488786,UNKNOWN,1.7523854970932007,1.0513355731964111,5.0
124.7186849117279,-0.00045075819351078774,0.07480732542197178,0.0795494973076189,0.006598388128488786,UNKNOWN,1.3985981941223145,1.0488533973693848,5.0
124.72192072868347,-0.00045069628834986547,0.07360809193959568,0.06788445561371005,0.013745181562927478,UNKNOWN,1.7525451183319092,1.7523854970932007,5.0
124.7463915348053,-0.00044975815943038656,0.07297962412300826,0.06788445561371005,0.013745181562927478,UNKNOWN,1.7480889558792114,1.3983441591262817,5.0
124.75236296653748,-0.00044936342176950933,0.07223608622613661,0.06788445561371005,0.013745181562927478,UNKNOWN,1.0515270233154297,1.7523854970932007,5.0
124.89629602432251,-0.00044338111022726315,0.06882910376642241,0.06501373551343809,0.006020098099544402,UNKNOWN,1.5376899242401123,1.9219204187393188,5.0
124.897390127182,-0.00044256467385357987,0.06770497135386527,0.06501373551343809,0.006020098099544402,UNKNOWN,1.3985981941223145,0.6992355585098267,5.0
124.89832019805908,-0.00044289628128458685,0.06717310782327363,0.06501373551343809,0.006020098099544402,UNKNOWN,0.7688449621200562,1.1525769233703613,5.0
124.8992326259613,-0.0004421031519327862,0.06591275442287331,0.06501373551343809,0.006020098099544402,UNKNOWN,0.6991720795631409,1.0104963779449463,5.0
124.90027093887329,-0.0004424562489650228,0.06463906811881386,0.06501373551343809,0.006020098099544402,UNKNOWN,1.3478001356124878,1.092402696609497,5.0
124.90116429328918,-0.00044262129919416616,0.06404235161747235,0.06501373551343809,0.006020098099544402,UNKNOWN,1.456674575805664,1.748724102973938,5.0
124.90205144882202,-0.0004420031185131807,0.06308553176536848,0.06501373551343809,0.006020098099544402,UNKNOWN,1.0489486455917358,1.7523854970932007,5.0
124.90294766426086,-0.0004395113908686638,0.061912553682930575,0.06501373551343809,0.006020098099544402,UNKNOWN,1.4020360708236694,0.6991720795631409,5.0
124.94896984100342,-0.0004391041182349049,0.061343622755237026,0.06501373551343809,0.006020098099544402,UNKNOWN,1.3984711170196533,0.6991720795631409,5.0
124.95018172264099,-0.00043670805268885546,0.06047746430829997,0.055013735513438085,0.013699816679314303,UNKNOWN,1.0515270233154297,1.4019083976745605,5.0
124.95111608505249,-0.00043554344719441387,0.05966249812896533,0.055013735513438085,0.013699816679314303,UNKNOWN,1.3983441591262817,1.7479301691055298,5.0
124.97070050239563,-0.0004351325533262557,0.05874956877904728,0.055013735513438085,0.013699816679314303,UNKNOWN,1.4020360708236694,1.0514312982559204,5.0
124.99948740005493,-0.0004317379914833675,0.05692498172205619,0.055013735513438085,0.013699816679314303,UNKNOWN,1.1531522274017334,1.5373828411102295,5.0
125.0007848739624,-0.0004221153027628846,0.054873224245571305,0.05071204711767814,0.005847482896042866,UNKNOWN,0.35050901770591736,0.7009541988372803,5.0
125.00186657905579,-0.0004195917012927584,0.054462690397113996,0.04901787601492976,0.0060725149122546895,UNKNOWN,1.049043893814087,1.0489486455917358,5.0
125.00278067588806,-0.00041619585122370145,0.05373518935591154,0.04901787601492976,0.0060725149122546895,UNKNOWN,1.7525451183319092,1.4019083976745605,5.0
125.00369715690613,-0.00041064114901998017,0.052545283308790096,0.04901787601492976,0.0060725149122546895,UNKNOWN,0.34961777925491333,0.6991720795631409,5.0
125.00456237792969,-0.0004090210771830805,0.052279616667343126,0.04901787601492976,0.0060725149122546895,UNKNOWN,1.0498065948486328,1.3997421264648438,5.0
125.0807843208313,-0.00040562250980211476,0.051618525919883945,0.04901787601492976,0.0060725149122546895,UNKNOWN,1.0498065948486328,1.3997421264648438,5.0
125.0819764137268,-0.00040304046890727696,0.051225539290373226,0.04645810764212607,0.002575421458557159,UNKNOWN,1.0504751205444336,0.7003167271614075,5.0
125.0879294872284,-0.00039900948377841444,0.05044346558161088,0.04645810764212607,0.002575421458557159,UNKNOWN,0.35047709941864014,0.7008903622627258,5.0
125.09594750404358,-0.00039766240390769463,0.05018213063381107,0.04645810764212607,0.002575421458557159,UNKNOWN,0.3496495485305786,0.34961777925491333,5.0
